PICKER_ID,THM_ID,ARTICLE_CODE,FLOOR,AISLE,COLUMN,SHELF,LEFT_OR_RIGHT,AMOUNT,PICKCAR_ID,PICK_ORDER
PICKER_MZN4,567351738,2099,MZN4,21,15,6,L,2,PICKCAR_MZN4,100
PICKER_MZN4,567746349,2069,MZN4,20,7,7,R,6,PICKCAR_MZN4,101
PICKER_MZN4,567745679,2068,MZN4,20,6,4,L,2,PICKCAR_MZN4,102
PICKER_MZN4,567907650,2079,MZN4,20,15,4,L,1,PICKCAR_MZN4,103
PICKER_MZN4,567750003,1576,MZN4,19,15,6,R,1,PICKCAR_MZN4,104
PICKER_MZN4,567749854,1580,MZN4,19,12,2,L,1,PICKCAR_MZN4,105
PICKER_MZN4,567745513,2032,MZN4,18,15,2,L,1,PICKCAR_MZN4,106
PICKER_MZN4,567722650,2030,MZN4,18,14,3,L,1,PICKCAR_MZN4,107
PICKER_MZN4,567738789,2027,MZN4,18,13,3,L,1,PICKCAR_MZN4,108
PICKER_MZN4,567712257,2014,MZN4,18,9,1,R,1,PICKCAR_MZN4,109
PICKER_MZN4,567712249,2021,MZN4,18,9,1,L,1,PICKCAR_MZN4,109
PICKER_MZN4,567497191,2023,MZN4,18,9,7,R,4,PICKCAR_MZN4,109
PICKER_MZN4,567718541,2016,MZN4,18,8,2,L,2,PICKCAR_MZN4,110
PICKER_MZN4,567718541,1701,MZN4,18,8,2,L,2,PICKCAR_MZN4,110
PICKER_MZN4,567718633,2017,MZN4,18,8,5,L,2,PICKCAR_MZN4,110
PICKER_MZN4,567718638,2020,MZN4,18,8,5,L,3,PICKCAR_MZN4,110
PICKER_MZN4,567722890,2018,MZN4,18,8,6,L,1,PICKCAR_MZN4,110
PICKER_MZN4,567953149,1039,MZN4,18,7,6,L,1,PICKCAR_MZN4,111
PICKER_MZN4,567953154,1324,MZN4,18,7,7,L,4,PICKCAR_MZN4,111
PICKER_MZN4,567716642,1904,MZN4,18,5,2,R,1,PICKCAR_MZN4,112
PICKER_MZN4,567824819,2012,MZN4,18,5,5,R,1,PICKCAR_MZN4,112
PICKER_MZN4,567952087,2052,MZN4,18,5,6,L,1,PICKCAR_MZN4,112
PICKER_MZN4,567716646,2132,MZN4,18,5,6,R,1,PICKCAR_MZN4,112
PICKER_MZN4,567888388,1192,MZN4,18,4,5,R,1,PICKCAR_MZN4,113
PICKER_MZN4,567876297,2009,MZN4,18,3,3,L,1,PICKCAR_MZN4,114
PICKER_MZN4,567716318,2004,MZN4,18,2,3,R,2,PICKCAR_MZN4,115
PICKER_MZN4,567694907,1961,MZN4,16,5,4,L,1,PICKCAR_MZN4,116
PICKER_MZN4,567541457,1962,MZN4,16,5,5,L,1,PICKCAR_MZN4,116
PICKER_MZN4,567694897,1958,MZN4,16,4,5,L,1,PICKCAR_MZN4,117
PICKER_MZN4,567963296,1327,MZN4,16,3,6,R,1,PICKCAR_MZN4,118
PICKER_MZN4,567963294,1322,MZN4,16,1,5,R,4,PICKCAR_MZN4,119
PICKER_MZN4,4197176640,1978,MZN4,17,1,3,L,1,PICKCAR_MZN4,120
PICKER_MZN4,567963264,608,MZN4,17,1,4,R,1,PICKCAR_MZN4,120
PICKER_MZN4,4197176644,1822,MZN4,17,1,4,L,1,PICKCAR_MZN4,120
PICKER_MZN4,4197176635,1725,MZN4,17,2,2,L,3,PICKCAR_MZN4,121
PICKER_MZN4,4197171160,1947,MZN4,17,3,3,R,6,PICKCAR_MZN4,122
PICKER_MZN4,567888402,417,MZN4,17,5,1,R,1,PICKCAR_MZN4,123
PICKER_MZN4,567947338,1131,MZN4,17,5,6,R,1,PICKCAR_MZN4,123
PICKER_MZN4,567947311,1374,MZN4,17,7,7,L,3,PICKCAR_MZN4,124
PICKER_MZN4,567947311,1057,MZN4,17,7,7,L,1,PICKCAR_MZN4,124
PICKER_MZN4,567947311,1423,MZN4,17,7,7,L,2,PICKCAR_MZN4,124
PICKER_MZN4,567947420,1079,MZN4,17,9,5,L,2,PICKCAR_MZN4,125
PICKER_MZN4,567614379,2113,MZN4,16,15,6,R,2,PICKCAR_MZN4,126
PICKER_MZN4,567716234,1534,MZN4,16,14,7,L,8,PICKCAR_MZN4,127
PICKER_MZN4,567746758,1812,MZN4,16,13,1,L,2,PICKCAR_MZN4,128
PICKER_MZN4,567661648,1972,MZN4,16,11,2,L,7,PICKCAR_MZN4,129
PICKER_MZN4,567716100,1974,MZN4,16,11,3,L,6,PICKCAR_MZN4,129
PICKER_MZN4,567739826,1720,MZN4,16,11,5,R,2,PICKCAR_MZN4,129
PICKER_MZN4,4197182246,1620,MZN4,15,15,2,R,12,PICKCAR_MZN4,130
PICKER_MZN4,4197159319,1952,MZN4,15,14,1,R,3,PICKCAR_MZN4,131
PICKER_MZN4,4197182252,1618,MZN4,15,14,2,R,1,PICKCAR_MZN4,131
PICKER_MZN4,567947307,1094,MZN4,15,11,3,R,2,PICKCAR_MZN4,132
PICKER_MZN4,4197172372,1723,MZN4,15,10,2,L,4,PICKCAR_MZN4,133
PICKER_MZN4,567952122,1002,MZN4,15,8,4,L,1,PICKCAR_MZN4,134
PICKER_MZN4,567952123,1376,MZN4,15,8,6,L,2,PICKCAR_MZN4,134
PICKER_MZN4,567952116,1172,MZN4,15,8,7,R,1,PICKCAR_MZN4,134
PICKER_MZN4,567545385,1940,MZN4,15,7,2,R,3,PICKCAR_MZN4,135
PICKER_MZN4,4197164844,1886,MZN4,15,7,4,R,1,PICKCAR_MZN4,135
PICKER_MZN4,567746877,1965,MZN4,15,6,1,L,1,PICKCAR_MZN4,136
PICKER_MZN4,567961736,1364,MZN4,15,6,4,L,1,PICKCAR_MZN4,136
PICKER_MZN4,567961741,1216,MZN4,15,6,6,L,1,PICKCAR_MZN4,136
PICKER_MZN4,567961741,1042,MZN4,15,6,6,L,2,PICKCAR_MZN4,136
PICKER_MZN4,567952125,1136,MZN4,15,5,6,L,1,PICKCAR_MZN4,137
PICKER_MZN4,567953261,1323,MZN4,15,4,3,R,1,PICKCAR_MZN4,138
PICKER_MZN4,567746833,2059,MZN4,15,4,6,L,1,PICKCAR_MZN4,138
PICKER_MZN4,567704775,1933,MZN4,15,3,6,R,13,PICKCAR_MZN4,139
PICKER_MZN4,4197172758,1896,MZN4,15,2,2,L,7,PICKCAR_MZN4,140
PICKER_MZN4,567641594,1894,MZN4,14,3,2,L,1,PICKCAR_MZN4,141
PICKER_MZN4,567952072,1330,MZN4,14,4,5,R,2,PICKCAR_MZN4,142
PICKER_MZN4,567953145,1145,MZN4,14,5,4,R,2,PICKCAR_MZN4,143
PICKER_MZN4,567747372,1900,MZN4,14,6,6,L,1,PICKCAR_MZN4,144
PICKER_MZN4,567793745,1902,MZN4,14,8,2,R,2,PICKCAR_MZN4,145
PICKER_MZN4,567947483,1905,MZN4,14,8,5,L,1,PICKCAR_MZN4,145
PICKER_MZN4,567944048,1911,MZN4,14,9,6,R,1,PICKCAR_MZN4,146
PICKER_MZN4,567944048,1912,MZN4,14,9,6,R,1,PICKCAR_MZN4,146
PICKER_MZN4,567947486,1909,MZN4,14,9,6,L,1,PICKCAR_MZN4,146
PICKER_MZN4,567740413,1836,MZN4,14,11,4,L,1,PICKCAR_MZN4,147
PICKER_MZN4,567953625,1860,MZN4,12,15,6,R,1,PICKCAR_MZN4,148
PICKER_MZN4,567729535,1857,MZN4,12,12,2,L,2,PICKCAR_MZN4,149
PICKER_MZN4,4197289020,1853,MZN4,12,12,5,L,6,PICKCAR_MZN4,149
PICKER_MZN4,567729537,1768,MZN4,12,10,4,L,1,PICKCAR_MZN4,150
PICKER_MZN4,567953277,1881,MZN4,12,8,4,R,6,PICKCAR_MZN4,151
PICKER_MZN4,567947393,1401,MZN4,12,7,6,R,3,PICKCAR_MZN4,152
PICKER_MZN4,567947394,1143,MZN4,12,7,6,L,2,PICKCAR_MZN4,152
PICKER_MZN4,567947394,1194,MZN4,12,7,6,L,1,PICKCAR_MZN4,152
PICKER_MZN4,567947393,2148,MZN4,12,7,6,R,1,PICKCAR_MZN4,152
PICKER_MZN4,567947402,1363,MZN4,12,7,6,L,1,PICKCAR_MZN4,152
PICKER_MZN4,567182215,1999,MZN4,12,6,1,R,1,PICKCAR_MZN4,153
PICKER_MZN4,567720835,1843,MZN4,12,3,2,R,1,PICKCAR_MZN4,154
PICKER_MZN4,567633679,1722,MZN4,10,2,4,R,1,PICKCAR_MZN4,155
PICKER_MZN4,567633676,1718,MZN4,10,1,2,L,2,PICKCAR_MZN4,156
PICKER_MZN4,567952431,1477,MZN4,2,5,2,L,1,PICKCAR_MZN4,157
PICKER_MZN5,567873874,1516,MZN5,1,1,4,L,1,PICKCAR_MZN5,1
PICKER_MZN5,567674565,2477,MZN5,1,2,2,L,1,PICKCAR_MZN5,2
PICKER_MZN5,567674565,1937,MZN5,1,2,2,L,1,PICKCAR_MZN5,2
PICKER_MZN5,567878890,1917,MZN5,1,3,3,L,4,PICKCAR_MZN5,3
PICKER_MZN5,567705632,2277,MZN5,1,4,2,R,1,PICKCAR_MZN5,4
PICKER_MZN5,567714998,2278,MZN5,1,4,4,L,1,PICKCAR_MZN5,4
PICKER_MZN5,567705644,2279,MZN5,1,4,4,R,1,PICKCAR_MZN5,4
PICKER_MZN5,567590011,2280,MZN5,1,5,2,L,2,PICKCAR_MZN5,5
PICKER_MZN5,567873824,2284,MZN5,1,5,3,R,3,PICKCAR_MZN5,5
PICKER_MZN5,567788637,2282,MZN5,1,5,3,L,6,PICKCAR_MZN5,5
PICKER_MZN5,567873862,1531,MZN5,1,5,4,R,2,PICKCAR_MZN5,5
PICKER_MZN5,567873862,1532,MZN5,1,5,4,R,1,PICKCAR_MZN5,5
PICKER_MZN5,567708907,1721,MZN5,1,5,5,R,6,PICKCAR_MZN5,5
PICKER_MZN5,567613369,2286,MZN5,1,7,1,R,5,PICKCAR_MZN5,6
PICKER_MZN5,567645515,1834,MZN5,1,7,1,R,4,PICKCAR_MZN5,6
PICKER_MZN5,567689612,1817,MZN5,1,8,2,R,1,PICKCAR_MZN5,7
PICKER_MZN5,567689612,1845,MZN5,1,8,2,R,1,PICKCAR_MZN5,7
PICKER_MZN5,567820403,1955,MZN5,1,8,3,R,2,PICKCAR_MZN5,7
PICKER_MZN5,567793919,2779,MZN5,1,8,4,R,6,PICKCAR_MZN5,7
PICKER_MZN5,567793610,2402,MZN5,1,11,3,L,1,PICKCAR_MZN5,8
PICKER_MZN5,567715538,2288,MZN5,1,12,1,R,10,PICKCAR_MZN5,9
PICKER_MZN5,567793588,2297,MZN5,1,12,1,L,2,PICKCAR_MZN5,9
PICKER_MZN5,567083443,1608,MZN5,1,12,1,R,1,PICKCAR_MZN5,9
PICKER_MZN5,567793607,2289,MZN5,1,12,2,R,2,PICKCAR_MZN5,9
PICKER_MZN5,567896270,1703,MZN5,1,12,3,L,1,PICKCAR_MZN5,9
PICKER_MZN5,567661360,1876,MZN5,1,13,1,L,1,PICKCAR_MZN5,10
PICKER_MZN5,567704442,2040,MZN5,1,13,1,R,1,PICKCAR_MZN5,10
PICKER_MZN5,567890981,2291,MZN5,1,13,4,L,2,PICKCAR_MZN5,10
PICKER_MZN5,567683978,2436,MZN5,1,14,3,R,1,PICKCAR_MZN5,11
PICKER_MZN5,567428360,2292,MZN5,1,14,4,R,1,PICKCAR_MZN5,11
PICKER_MZN5,567835749,2475,MZN5,1,14,4,L,1,PICKCAR_MZN5,11
PICKER_MZN5,567097131,2293,MZN5,1,15,2,R,1,PICKCAR_MZN5,12
PICKER_MZN5,567250029,2294,MZN5,1,15,2,R,1,PICKCAR_MZN5,12
PICKER_MZN5,567793636,2295,MZN5,1,15,3,L,3,PICKCAR_MZN5,12
PICKER_MZN5,567873978,2298,MZN5,1,15,4,R,1,PICKCAR_MZN5,12
PICKER_MZN5,567716111,1565,MZN5,1,15,5,R,16,PICKCAR_MZN5,12
PICKER_MZN5,567713765,1973,MZN5,1,15,5,L,15,PICKCAR_MZN5,12
PICKER_MZN5,567716108,1975,MZN5,1,15,5,L,14,PICKCAR_MZN5,12
PICKER_MZN5,567698051,2305,MZN5,1,16,2,L,4,PICKCAR_MZN5,13
PICKER_MZN5,567648260,2805,MZN5,1,16,2,L,1,PICKCAR_MZN5,13
PICKER_MZN5,567648259,2804,MZN5,1,16,3,L,1,PICKCAR_MZN5,13
PICKER_MZN5,567873949,2301,MZN5,1,16,4,R,2,PICKCAR_MZN5,13
PICKER_MZN5,567489078,1504,MZN5,1,16,4,L,3,PICKCAR_MZN5,13
PICKER_MZN5,567648263,2794,MZN5,1,17,1,L,1,PICKCAR_MZN5,14
PICKER_MZN5,567850991,2060,MZN5,1,17,2,R,1,PICKCAR_MZN5,14
PICKER_MZN5,567722612,1737,MZN5,1,17,5,R,2,PICKCAR_MZN5,14
PICKER_MZN5,567729064,2309,MZN5,1,18,3,R,1,PICKCAR_MZN5,15
PICKER_MZN5,567729058,2306,MZN5,1,18,4,R,4,PICKCAR_MZN5,15
PICKER_MZN5,567414841,2308,MZN5,1,18,4,R,2,PICKCAR_MZN5,15
PICKER_MZN5,567658003,2372,MZN5,1,19,2,L,2,PICKCAR_MZN5,16
PICKER_MZN5,567657957,2290,MZN5,1,19,2,L,1,PICKCAR_MZN5,16
PICKER_MZN5,567742967,2311,MZN5,1,20,1,L,1,PICKCAR_MZN5,17
PICKER_MZN5,567770537,2312,MZN5,1,20,2,L,1,PICKCAR_MZN5,17
PICKER_MZN5,567735853,2314,MZN5,1,20,3,L,1,PICKCAR_MZN5,17
PICKER_MZN5,567400600,2313,MZN5,1,20,3,L,1,PICKCAR_MZN5,17
PICKER_MZN5,567645945,2315,MZN5,1,20,3,L,4,PICKCAR_MZN5,17
PICKER_MZN5,567444602,2742,MZN5,1,20,3,L,8,PICKCAR_MZN5,17
PICKER_MZN5,567867711,2355,MZN5,2,19,1,R,1,PICKCAR_MZN5,18
PICKER_MZN5,567867349,2760,MZN5,2,19,2,R,2,PICKCAR_MZN5,18
PICKER_MZN5,567762386,2353,MZN5,2,18,1,R,1,PICKCAR_MZN5,19
PICKER_MZN5,567762386,1792,MZN5,2,18,1,R,3,PICKCAR_MZN5,19
PICKER_MZN5,567600606,1951,MZN5,2,18,2,L,1,PICKCAR_MZN5,19
PICKER_MZN5,567874055,2001,MZN5,2,18,3,L,2,PICKCAR_MZN5,19
PICKER_MZN5,567874055,2035,MZN5,2,18,3,L,1,PICKCAR_MZN5,19
PICKER_MZN5,567874009,2501,MZN5,2,18,3,L,1,PICKCAR_MZN5,19
PICKER_MZN5,567763011,2349,MZN5,2,17,1,L,3,PICKCAR_MZN5,20
PICKER_MZN5,567763009,2350,MZN5,2,17,1,L,1,PICKCAR_MZN5,20
PICKER_MZN5,567762390,2354,MZN5,2,17,1,R,2,PICKCAR_MZN5,20
PICKER_MZN5,567763010,2371,MZN5,2,17,1,L,3,PICKCAR_MZN5,20
PICKER_MZN5,567763013,2008,MZN5,2,17,1,L,3,PICKCAR_MZN5,20
PICKER_MZN5,567866297,2352,MZN5,2,17,2,R,1,PICKCAR_MZN5,20
PICKER_MZN5,567738955,1621,MZN5,2,16,4,L,4,PICKCAR_MZN5,21
PICKER_MZN5,567866295,2346,MZN5,2,16,4,R,1,PICKCAR_MZN5,21
PICKER_MZN5,567738963,2347,MZN5,2,16,4,L,6,PICKCAR_MZN5,21
PICKER_MZN5,567738951,2348,MZN5,2,16,4,L,6,PICKCAR_MZN5,21
PICKER_MZN5,567738951,1488,MZN5,2,16,4,L,7,PICKCAR_MZN5,21
PICKER_MZN5,567764511,2013,MZN5,2,15,1,R,1,PICKCAR_MZN5,22
PICKER_MZN5,567743663,2342,MZN5,2,15,3,R,1,PICKCAR_MZN5,22
PICKER_MZN5,567743664,2343,MZN5,2,15,3,R,1,PICKCAR_MZN5,22
PICKER_MZN5,567743664,1756,MZN5,2,15,3,R,1,PICKCAR_MZN5,22
PICKER_MZN5,567866298,2344,MZN5,2,15,4,L,1,PICKCAR_MZN5,22
PICKER_MZN5,567865709,1650,MZN5,2,14,1,L,2,PICKCAR_MZN5,23
PICKER_MZN5,567865709,1654,MZN5,2,14,1,L,2,PICKCAR_MZN5,23
PICKER_MZN5,567793725,1830,MZN5,2,14,2,L,1,PICKCAR_MZN5,23
PICKER_MZN5,567777605,1556,MZN5,2,14,2,R,9,PICKCAR_MZN5,23
PICKER_MZN5,567777605,1433,MZN5,2,14,2,R,4,PICKCAR_MZN5,23
PICKER_MZN5,567845690,1765,MZN5,2,14,3,L,4,PICKCAR_MZN5,23
PICKER_MZN5,567845690,1776,MZN5,2,14,3,L,3,PICKCAR_MZN5,23
PICKER_MZN5,567874084,2341,MZN5,2,14,4,R,2,PICKCAR_MZN5,23
PICKER_MZN5,567874084,2043,MZN5,2,14,4,R,1,PICKCAR_MZN5,23
PICKER_MZN5,567367880,2746,MZN5,2,13,2,R,1,PICKCAR_MZN5,24
PICKER_MZN5,567866331,2340,MZN5,2,13,3,R,3,PICKCAR_MZN5,24
PICKER_MZN5,567866336,2281,MZN5,2,13,3,R,4,PICKCAR_MZN5,24
PICKER_MZN5,567866326,2339,MZN5,2,13,3,L,4,PICKCAR_MZN5,24
PICKER_MZN5,567698277,2002,MZN5,2,12,1,L,1,PICKCAR_MZN5,25
PICKER_MZN5,567744110,2870,MZN5,2,12,1,L,2,PICKCAR_MZN5,25
PICKER_MZN5,567716032,2010,MZN5,2,12,1,R,1,PICKCAR_MZN5,25
PICKER_MZN5,567508704,2005,MZN5,2,12,2,R,1,PICKCAR_MZN5,25
PICKER_MZN5,567510730,2672,MZN5,2,12,2,R,1,PICKCAR_MZN5,25
PICKER_MZN5,567777621,1535,MZN5,2,10,1,R,1,PICKCAR_MZN5,26
PICKER_MZN5,567704729,2097,MZN5,2,10,4,R,1,PICKCAR_MZN5,26
PICKER_MZN5,567525530,2336,MZN5,2,9,2,R,1,PICKCAR_MZN5,27
PICKER_MZN5,567744118,2338,MZN5,2,9,4,R,1,PICKCAR_MZN5,27
PICKER_MZN5,567864546,2333,MZN5,2,8,1,R,4,PICKCAR_MZN5,28
PICKER_MZN5,567704833,2331,MZN5,2,8,1,L,4,PICKCAR_MZN5,28
PICKER_MZN5,567442506,2320,MZN5,2,8,2,L,1,PICKCAR_MZN5,28
PICKER_MZN5,567704832,2332,MZN5,2,8,4,R,1,PICKCAR_MZN5,28
PICKER_MZN5,567704834,2331,MZN5,2,8,4,R,3,PICKCAR_MZN5,28
PICKER_MZN5,567782588,2330,MZN5,2,7,4,R,4,PICKCAR_MZN5,29
PICKER_MZN5,567870177,2326,MZN5,2,6,1,R,1,PICKCAR_MZN5,30
PICKER_MZN5,567742062,1941,MZN5,2,6,2,R,3,PICKCAR_MZN5,30
PICKER_MZN5,567742062,2327,MZN5,2,6,2,R,1,PICKCAR_MZN5,30
PICKER_MZN5,567720233,1733,MZN5,2,6,3,R,2,PICKCAR_MZN5,30
PICKER_MZN5,567548469,2328,MZN5,2,6,3,R,4,PICKCAR_MZN5,30
PICKER_MZN5,567584882,1730,MZN5,2,5,1,R,1,PICKCAR_MZN5,31
PICKER_MZN5,567755300,2156,MZN5,2,5,1,L,1,PICKCAR_MZN5,31
PICKER_MZN5,567756984,1481,MZN5,2,5,1,L,11,PICKCAR_MZN5,31
PICKER_MZN5,567631034,2159,MZN5,2,5,1,L,1,PICKCAR_MZN5,31
PICKER_MZN5,567758463,2258,MZN5,2,5,3,L,5,PICKCAR_MZN5,31
PICKER_MZN5,567874271,2325,MZN5,2,5,4,R,1,PICKCAR_MZN5,31
PICKER_MZN5,567614843,2175,MZN5,2,4,1,L,2,PICKCAR_MZN5,32
PICKER_MZN5,567742591,1652,MZN5,2,4,1,R,1,PICKCAR_MZN5,32
PICKER_MZN5,567567993,2174,MZN5,2,4,1,L,1,PICKCAR_MZN5,32
PICKER_MZN5,567755255,2321,MZN5,2,4,3,L,1,PICKCAR_MZN5,32
PICKER_MZN5,567865717,2322,MZN5,2,4,3,R,1,PICKCAR_MZN5,32
PICKER_MZN5,567755261,2335,MZN5,2,4,3,L,1,PICKCAR_MZN5,32
PICKER_MZN5,567755257,2334,MZN5,2,3,4,R,1,PICKCAR_MZN5,33
PICKER_MZN5,567755272,2493,MZN5,2,3,4,R,1,PICKCAR_MZN5,33
PICKER_MZN5,567952842,2034,MZN5,2,2,2,R,7,PICKCAR_MZN5,34
PICKER_MZN5,567836215,2316,MZN5,2,2,2,R,6,PICKCAR_MZN5,34
PICKER_MZN5,567567693,2329,MZN5,2,2,2,L,2,PICKCAR_MZN5,34
PICKER_MZN5,567952838,2209,MZN5,2,2,2,R,14,PICKCAR_MZN5,34
PICKER_MZN5,567686360,1815,MZN5,2,2,2,L,1,PICKCAR_MZN5,34
PICKER_MZN5,567659221,2645,MZN5,2,2,3,L,1,PICKCAR_MZN5,34
PICKER_MZN5,567755274,2317,MZN5,2,2,4,R,1,PICKCAR_MZN5,34
PICKER_MZN5,567888327,1519,MZN5,3,2,1,L,1,PICKCAR_MZN5,35
PICKER_MZN5,567762727,2363,MZN5,3,2,1,L,1,PICKCAR_MZN5,35
PICKER_MZN5,567888327,2730,MZN5,3,2,1,L,1,PICKCAR_MZN5,35
PICKER_MZN5,567961632,3135,MZN5,3,2,2,R,2,PICKCAR_MZN5,35
PICKER_MZN5,567961636,3151,MZN5,3,2,2,R,1,PICKCAR_MZN5,35
PICKER_MZN5,567961636,1739,MZN5,3,2,2,R,2,PICKCAR_MZN5,35
PICKER_MZN5,567961634,629,MZN5,3,2,2,L,2,PICKCAR_MZN5,35
PICKER_MZN5,567961629,1164,MZN5,3,2,3,L,3,PICKCAR_MZN5,35
PICKER_MZN5,567961627,1405,MZN5,3,2,3,R,2,PICKCAR_MZN5,35
PICKER_MZN5,567704790,1664,MZN5,3,2,3,L,4,PICKCAR_MZN5,35
PICKER_MZN5,567595573,1999,MZN5,3,3,1,R,3,PICKCAR_MZN5,36
PICKER_MZN5,567595573,3114,MZN5,3,3,1,R,4,PICKCAR_MZN5,36
PICKER_MZN5,567888334,3275,MZN5,3,3,1,R,6,PICKCAR_MZN5,36
PICKER_MZN5,567888334,1508,MZN5,3,3,1,R,1,PICKCAR_MZN5,36
PICKER_MZN5,567595573,3010,MZN5,3,3,1,R,1,PICKCAR_MZN5,36
PICKER_MZN5,567595573,3215,MZN5,3,3,1,R,2,PICKCAR_MZN5,36
PICKER_MZN5,567961686,1253,MZN5,3,3,1,L,2,PICKCAR_MZN5,36
PICKER_MZN5,567595573,2421,MZN5,3,3,1,R,3,PICKCAR_MZN5,36
PICKER_MZN5,567888334,2445,MZN5,3,3,1,R,2,PICKCAR_MZN5,36
PICKER_MZN5,567888334,2451,MZN5,3,3,1,R,2,PICKCAR_MZN5,36
PICKER_MZN5,567888334,2529,MZN5,3,3,1,R,2,PICKCAR_MZN5,36
PICKER_MZN5,567888334,2531,MZN5,3,3,1,R,2,PICKCAR_MZN5,36
PICKER_MZN5,567595573,1783,MZN5,3,3,1,R,1,PICKCAR_MZN5,36
PICKER_MZN5,567888334,1790,MZN5,3,3,1,R,2,PICKCAR_MZN5,36
PICKER_MZN5,567888334,1829,MZN5,3,3,1,R,1,PICKCAR_MZN5,36
PICKER_MZN5,567888334,2140,MZN5,3,3,1,R,2,PICKCAR_MZN5,36
PICKER_MZN5,567961686,2388,MZN5,3,3,1,L,5,PICKCAR_MZN5,36
PICKER_MZN5,567888334,2578,MZN5,3,3,1,R,1,PICKCAR_MZN5,36
PICKER_MZN5,567888334,2790,MZN5,3,3,1,R,2,PICKCAR_MZN5,36
PICKER_MZN5,567595573,1737,MZN5,3,3,1,R,4,PICKCAR_MZN5,36
PICKER_MZN5,567888334,1816,MZN5,3,3,1,R,1,PICKCAR_MZN5,36
PICKER_MZN5,567961673,3015,MZN5,3,3,4,L,3,PICKCAR_MZN5,36
PICKER_MZN5,567961673,3193,MZN5,3,3,4,L,1,PICKCAR_MZN5,36
PICKER_MZN5,567961673,1609,MZN5,3,3,4,L,5,PICKCAR_MZN5,36
PICKER_MZN5,567813186,2360,MZN5,3,3,5,R,3,PICKCAR_MZN5,36
PICKER_MZN5,567749987,1814,MZN5,3,4,1,R,1,PICKCAR_MZN5,37
PICKER_MZN5,567927392,32,MZN5,3,4,3,R,1,PICKCAR_MZN5,37
PICKER_MZN5,567927386,2253,MZN5,3,4,3,R,7,PICKCAR_MZN5,37
PICKER_MZN5,567927389,2268,MZN5,3,4,3,R,5,PICKCAR_MZN5,37
PICKER_MZN5,567947246,698,MZN5,3,4,4,R,4,PICKCAR_MZN5,37
PICKER_MZN5,567961582,3048,MZN5,3,5,1,R,1,PICKCAR_MZN5,38
PICKER_MZN5,567961578,676,MZN5,3,5,1,R,1,PICKCAR_MZN5,38
PICKER_MZN5,567961577,932,MZN5,3,5,1,R,1,PICKCAR_MZN5,38
PICKER_MZN5,567961580,1090,MZN5,3,5,1,R,6,PICKCAR_MZN5,38
PICKER_MZN5,567961578,1910,MZN5,3,5,1,R,4,PICKCAR_MZN5,38
PICKER_MZN5,567961577,2633,MZN5,3,5,1,R,2,PICKCAR_MZN5,38
PICKER_MZN5,567961578,2685,MZN5,3,5,1,R,1,PICKCAR_MZN5,38
PICKER_MZN5,567470373,1509,MZN5,3,5,1,L,1,PICKCAR_MZN5,38
PICKER_MZN5,567961582,1711,MZN5,3,5,1,R,1,PICKCAR_MZN5,38
PICKER_MZN5,567961578,1907,MZN5,3,5,1,R,2,PICKCAR_MZN5,38
PICKER_MZN5,567961582,2722,MZN5,3,5,1,R,10,PICKCAR_MZN5,38
PICKER_MZN5,567961580,2139,MZN5,3,5,1,R,1,PICKCAR_MZN5,38
PICKER_MZN5,567762116,1724,MZN5,3,5,2,L,1,PICKCAR_MZN5,38
PICKER_MZN5,567888342,656,MZN5,3,5,3,L,2,PICKCAR_MZN5,38
PICKER_MZN5,567888342,1147,MZN5,3,5,3,L,1,PICKCAR_MZN5,38
PICKER_MZN5,567888342,1333,MZN5,3,5,3,L,1,PICKCAR_MZN5,38
PICKER_MZN5,567888335,1691,MZN5,3,5,3,L,3,PICKCAR_MZN5,38
PICKER_MZN5,567888335,1832,MZN5,3,5,3,L,2,PICKCAR_MZN5,38
PICKER_MZN5,567961581,2945,MZN5,3,5,3,R,1,PICKCAR_MZN5,38
PICKER_MZN5,567888342,713,MZN5,3,5,3,L,2,PICKCAR_MZN5,38
PICKER_MZN5,567888342,1203,MZN5,3,5,3,L,2,PICKCAR_MZN5,38
PICKER_MZN5,567888342,1081,MZN5,3,5,3,L,3,PICKCAR_MZN5,38
PICKER_MZN5,567888342,1117,MZN5,3,5,3,L,2,PICKCAR_MZN5,38
PICKER_MZN5,567888342,1289,MZN5,3,5,3,L,2,PICKCAR_MZN5,38
PICKER_MZN5,567888335,2358,MZN5,3,5,3,L,4,PICKCAR_MZN5,38
PICKER_MZN5,567888335,1526,MZN5,3,5,3,L,1,PICKCAR_MZN5,38
PICKER_MZN5,567888335,1650,MZN5,3,5,3,L,4,PICKCAR_MZN5,38
PICKER_MZN5,567888335,1791,MZN5,3,5,3,L,3,PICKCAR_MZN5,38
PICKER_MZN5,567888335,2144,MZN5,3,5,3,L,2,PICKCAR_MZN5,38
PICKER_MZN5,567888335,2671,MZN5,3,5,3,L,4,PICKCAR_MZN5,38
PICKER_MZN5,567888335,2450,MZN5,3,5,3,L,2,PICKCAR_MZN5,38
PICKER_MZN5,567947255,1862,MZN5,3,5,4,R,3,PICKCAR_MZN5,38
PICKER_MZN5,567947255,1976,MZN5,3,5,4,R,6,PICKCAR_MZN5,38
PICKER_MZN5,567947255,2088,MZN5,3,5,4,R,1,PICKCAR_MZN5,38
PICKER_MZN5,567947255,2093,MZN5,3,5,4,R,1,PICKCAR_MZN5,38
