PICKER_CODE;PICKCAR_THM;DATE;TIME;AREA;AISLE;COLUMN;SHELF;LEFT_OR_RIGHT;PICKED_THM;ARTICLE_CODE;PICKED_AMOUNT;PICK_ORDER;STEP_DIST;TOTAL_DIST
44263;4167417615;24.11.2025;15:38;MZN3;8;9;2;R;167046857;1089;1;206;0.0;237.4
44263;4167417615;24.11.2025;15:38;MZN3;8;9;2;R;167046857;1089;1;207;0.0;237.4
44263;4167417615;24.11.2025;15:39;MZN3;8;8;1;R;567419052;1088;1;208;2.9;240.3
44263;4167417615;24.11.2025;15:39;MZN3;8;8;1;R;567419052;1088;1;209;0.0;240.3
44263;4167417615;24.11.2025;15:39;MZN3;8;8;1;R;567419052;1023;1;210;0.0;240.3
44263;4167417615;24.11.2025;15:39;MZN3;8;7;1;L;567167184;1086;1;211;2.9;243.2
44263;4167417615;24.11.2025;15:40;MZN3;8;7;1;R;567419054;1087;1;212;0.0;243.2
44263;4167417615;24.11.2025;15:40;MZN3;8;6;1;L;167058869;1085;1;213;2.9;246.1
44263;4167417615;24.11.2025;15:40;MZN3;8;3;1;R;167041294;1084;1;214;8.7;254.8
44263;4167417615;24.11.2025;15:40;MZN3;8;3;1;R;167041294;1084;1;215;0.0;254.8
44263;4167417615;24.11.2025;15:40;MZN3;8;3;1;R;167041294;1084;1;216;0.0;254.8
44263;4167417615;24.11.2025;15:41;MZN3;8;3;1;R;167041294;1084;1;217;0.0;254.8
44263;4167417615;24.11.2025;15:41;MZN3;8;3;1;R;167041294;1084;1;218;0.0;254.8
44263;4167417615;24.11.2025;15:41;MZN3;8;3;1;R;167041294;1084;1;219;0.0;254.8
44263;4167417615;24.11.2025;15:41;MZN3;8;3;1;R;167041294;1084;1;220;0.0;254.8
44263;4167417615;24.11.2025;15:41;MZN3;8;3;1;R;167041294;1084;1;221;0.0;254.8
44263;4167417615;24.11.2025;15:41;MZN3;8;2;2;L;167062806;1082;1;222;2.9;257.7
44263;4167417615;24.11.2025;15:41;MZN3;8;2;2;L;167062806;1082;1;223;0.0;257.7
44263;4167417615;24.11.2025;15:41;MZN3;8;2;2;L;167062806;1082;1;224;0.0;257.7
44263;4167417615;24.11.2025;15:41;MZN3;8;2;2;L;167062806;1082;1;225;0.0;257.7
44263;4167417615;24.11.2025;15:41;MZN3;8;2;2;L;167062806;1082;1;226;0.0;257.7
44263;4167417615;24.11.2025;15:41;MZN3;8;2;2;L;167062806;1082;1;227;0.0;257.7
44263;4167417615;24.11.2025;15:41;MZN3;8;2;2;L;167062806;1082;1;228;0.0;257.7
44263;4167417620;24.11.2025;13:18;MZN3;10;18;2;R;167066218;1144;1;1;0.0;0.0
44263;4167417620;24.11.2025;13:18;MZN3;10;18;2;R;167066218;1144;1;2;0.0;0.0
44263;4167417620;24.11.2025;13:18;MZN3;10;18;2;R;167066218;1144;1;3;0.0;0.0
44263;4167417620;24.11.2025;13:18;MZN3;10;18;2;R;167066218;1144;1;4;0.0;0.0
44263;4167417620;24.11.2025;13:18;MZN3;10;18;2;R;167066218;1143;1;5;0.0;0.0
44263;4167417620;24.11.2025;13:18;MZN3;10;18;2;R;167066218;1143;1;6;0.0;0.0
44263;4167417620;24.11.2025;13:18;MZN3;10;18;2;R;167066218;1145;1;7;0.0;0.0
44263;4167417620;24.11.2025;13:18;MZN3;10;18;2;R;167066218;1145;1;8;0.0;0.0
44263;4167417620;24.11.2025;13:19;MZN3;10;18;2;R;167066218;1077;1;9;0.0;0.0
44263;4167417620;24.11.2025;13:19;MZN3;10;17;1;L;167070279;1140;1;10;2.9;2.9
44263;4167417620;24.11.2025;13:19;MZN3;10;17;1;L;167070279;1141;1;11;0.0;2.9
44263;4167417620;24.11.2025;13:19;MZN3;10;17;1;L;167070279;1141;1;12;0.0;2.9
44263;4167417620;24.11.2025;13:19;MZN3;10;17;1;L;167070279;1141;1;13;0.0;2.9
44263;4167417620;24.11.2025;13:19;MZN3;10;17;1;L;167070279;1141;1;14;0.0;2.9
44263;4167417620;24.11.2025;13:19;MZN3;10;17;1;L;167070279;1141;1;15;0.0;2.9
44263;4167417620;24.11.2025;13:19;MZN3;10;17;1;L;167070279;1141;1;16;0.0;2.9
44263;4167417620;24.11.2025;13:19;MZN3;10;17;1;L;167070279;1141;1;17;0.0;2.9
44263;4167417620;24.11.2025;13:19;MZN3;10;17;1;L;167070279;1141;1;18;0.0;2.9
44263;4167417620;24.11.2025;13:19;MZN3;10;17;1;L;167070279;1141;1;19;0.0;2.9
44263;4167417620;24.11.2025;13:20;MZN3;10;17;1;L;167070279;1141;1;20;0.0;2.9
44263;4167417620;24.11.2025;13:20;MZN3;10;17;1;L;167070279;1141;1;21;0.0;2.9
44263;4167417620;24.11.2025;13:20;MZN3;10;17;1;L;167070279;1140;1;22;0.0;2.9
44263;4167417620;24.11.2025;13:20;MZN3;10;17;2;L;567193253;1142;1;23;0.0;2.9
44263;4167417620;24.11.2025;13:20;MZN3;10;17;2;L;567193253;1142;1;24;0.0;2.9
44263;4167417620;24.11.2025;13:20;MZN3;10;16;2;L;567436545;1138;1;25;2.9;5.8
44263;4167417620;24.11.2025;13:20;MZN3;10;16;2;L;567436545;1138;1;26;0.0;5.8
44263;4167417620;24.11.2025;13:21;MZN3;10;16;2;L;567436545;1139;1;27;0.0;5.8
44263;4167417620;24.11.2025;13:21;MZN3;10;15;1;L;167062890;1134;1;28;2.9;8.7
44263;4167417620;24.11.2025;13:21;MZN3;10;15;1;L;167062890;1134;1;29;0.0;8.7
44263;4167417620;24.11.2025;13:21;MZN3;10;15;2;L;167053805;1135;1;30;0.0;8.7
44263;4167417620;24.11.2025;13:21;MZN3;10;15;2;L;167053805;1135;1;31;0.0;8.7
44263;4167417620;24.11.2025;13:22;MZN3;10;15;2;L;167053805;1014;1;32;0.0;8.7
44263;4167417620;24.11.2025;13:22;MZN3;10;15;2;L;167062937;1136;1;33;0.0;8.7
44263;4167417620;24.11.2025;13:22;MZN3;10;15;2;R;167054078;1137;1;34;0.0;8.7
44263;4167417620;24.11.2025;13:22;MZN3;10;11;1;L;167062955;1133;1;35;11.6;20.3
44263;4167417620;24.11.2025;13:22;MZN3;10;11;1;L;167062955;1133;1;36;0.0;20.3
44263;4167417620;24.11.2025;13:23;MZN3;10;11;1;L;167062955;1133;1;37;0.0;20.3
44263;4167417620;24.11.2025;13:23;MZN3;10;11;1;L;167062955;1133;1;38;0.0;20.3
44263;4167417620;24.11.2025;13:23;MZN3;10;11;1;L;167063192;1132;1;39;0.0;20.3
44263;4167417620;24.11.2025;13:24;MZN3;10;8;2;R;167062774;1131;1;40;11.4;31.7
44263;4167417620;24.11.2025;13:24;MZN3;10;7;1;L;167062866;1128;1;41;2.9;34.6
44263;4167417620;24.11.2025;13:24;MZN3;10;7;1;L;167062866;1128;1;42;0.0;34.6
44263;4167417620;24.11.2025;13:24;MZN3;10;7;1;L;167062866;1128;1;43;0.0;34.6
44263;4167417620;24.11.2025;13:24;MZN3;10;7;1;L;167062866;1128;1;44;0.0;34.6
44263;4167417620;24.11.2025;13:24;MZN3;10;7;1;L;167062866;1128;1;45;0.0;34.6
44263;4167417620;24.11.2025;13:24;MZN3;10;7;1;L;167062866;1128;1;46;0.0;34.6
44263;4167417620;24.11.2025;13:24;MZN3;10;7;1;L;167062866;1128;1;47;0.0;34.6
44263;4167417620;24.11.2025;13:24;MZN3;10;7;1;L;167062866;1128;1;48;0.0;34.6
44263;4167417620;24.11.2025;13:24;MZN3;10;7;1;R;167062867;1129;1;49;0.0;34.6
44263;4167417620;24.11.2025;13:25;MZN3;10;7;2;R;567132344;1130;1;50;0.0;34.6
44263;4167417620;24.11.2025;13:25;MZN3;10;7;2;R;567132344;1130;1;51;0.0;34.6
44263;4167417620;24.11.2025;13:25;MZN3;10;5;2;L;167061993;1127;1;52;5.8;40.4
44263;4167417620;24.11.2025;13:25;MZN3;10;5;2;L;167061993;1127;1;53;0.0;40.4
44263;4167417620;24.11.2025;13:25;MZN3;10;5;2;L;167061993;1127;1;54;0.0;40.4
44263;4167417620;24.11.2025;13:25;MZN3;10;5;2;L;167061993;1127;1;55;0.0;40.4
44263;4167417620;24.11.2025;13:25;MZN3;10;5;2;L;167061993;1127;1;56;0.0;40.4
44263;4167417620;24.11.2025;13:26;MZN3;10;3;1;L;567192577;1126;1;57;5.8;46.2
44263;4167417620;24.11.2025;13:26;MZN3;10;2;1;L;167062826;1123;1;58;2.9;49.1
44263;4167417620;24.11.2025;13:26;MZN3;10;2;1;L;167062826;1123;1;59;0.0;49.1
44263;4167417620;24.11.2025;13:26;MZN3;10;2;1;L;167062826;1123;1;60;0.0;49.1
44263;4167417620;24.11.2025;13:26;MZN3;10;2;1;L;167062826;1123;1;61;0.0;49.1
44263;4167417620;24.11.2025;13:27;MZN3;10;2;1;L;167062826;1124;1;62;0.0;49.1
44263;4167417620;24.11.2025;13:27;MZN3;10;2;1;L;167062826;1124;1;63;0.0;49.1
44263;4167417620;24.11.2025;13:27;MZN3;10;2;1;L;167062826;1124;1;64;0.0;49.1
44263;4167417620;24.11.2025;13:27;MZN3;10;2;2;R;167066749;1125;1;65;0.0;49.1
44263;4167417620;24.11.2025;13:28;MZN3;10;2;2;R;167066749;1125;1;66;0.0;49.1
44263;4167417620;24.11.2025;13:28;MZN3;10;2;2;R;167066749;1125;1;67;0.0;49.1
44263;4167417620;24.11.2025;13:28;MZN3;10;2;2;R;167066749;1125;1;68;0.0;49.1
44263;4167417620;24.11.2025;13:28;MZN3;10;2;2;R;167066749;1125;1;69;0.0;49.1
44263;4167417620;24.11.2025;13:28;MZN3;10;2;2;R;167066749;1125;1;70;0.0;49.1
44263;4167417620;24.11.2025;13:28;MZN3;10;1;1;L;567192598;1122;1;71;2.9;52.0
44263;4167417620;24.11.2025;13:30;MZN3;11;6;1;L;567184052;1150;1;72;23.78;75.78
44263;4167417620;24.11.2025;13:30;MZN3;11;6;2;L;567750603;1153;1;73;0.0;75.78
44263;4167417620;24.11.2025;13:31;MZN3;11;6;2;R;167047463;1154;1;74;0.0;75.78
44263;4167417620;24.11.2025;13:31;MZN3;11;6;2;R;167047463;1154;1;75;0.0;75.78
44263;4167417620;24.11.2025;13:31;MZN3;11;6;2;R;167056216;1155;1;76;0.0;75.78
44263;4167417620;24.11.2025;13:31;MZN3;11;6;2;R;167056216;1155;1;77;0.0;75.78
44263;4167417620;24.11.2025;13:32;MZN3;11;8;2;R;167045530;1156;1;78;5.8;81.58
44263;4167417620;24.11.2025;13:32;MZN3;11;8;2;R;167045530;1156;1;79;0.0;81.58
44263;4167417620;24.11.2025;13:32;MZN3;11;8;2;R;167045530;1156;1;80;0.0;81.58
44263;4167417620;24.11.2025;13:32;MZN3;11;8;2;R;167045530;1156;1;81;0.0;81.58
44263;4167417620;24.11.2025;13:32;MZN3;11;8;2;R;167045530;1156;1;82;0.0;81.58
44263;4167417620;24.11.2025;13:32;MZN3;11;8;2;R;167045530;1156;1;83;0.0;81.58
44263;4167417620;24.11.2025;13:33;MZN3;11;9;2;R;567192783;1157;1;84;2.9;84.48
44263;4167417620;24.11.2025;13:33;MZN3;11;9;2;R;567192783;1157;1;85;0.0;84.48
44263;4167417620;24.11.2025;13:33;MZN3;11;9;2;R;567192783;1157;1;86;0.0;84.48
44263;4167417620;24.11.2025;13:33;MZN3;11;9;2;R;567192783;1157;1;87;0.0;84.48
44263;4167417620;24.11.2025;13:33;MZN3;11;9;2;R;567192783;1157;1;88;0.0;84.48
44263;4167417620;24.11.2025;13:33;MZN3;11;11;1;L;167070375;1158;2;89;8.5;92.98
44263;4167417620;24.11.2025;13:33;MZN3;11;11;1;L;167070375;1158;2;90;0.0;92.98
44263;4167417620;24.11.2025;13:34;MZN3;11;11;1;R;567533892;1159;1;91;0.0;92.98
44263;4167417620;24.11.2025;13:34;MZN3;11;11;1;R;567533892;1159;1;92;0.0;92.98
44263;4167417620;24.11.2025;13:34;MZN3;11;12;1;L;167066211;1160;1;93;2.9;95.88
44263;4167417620;24.11.2025;13:34;MZN3;11;12;1;L;167066211;1160;1;94;0.0;95.88
44263;4167417620;24.11.2025;13:34;MZN3;11;12;1;L;167066211;1160;1;95;0.0;95.88
44263;4167417620;24.11.2025;13:35;MZN3;11;12;1;L;167066211;1160;1;96;0.0;95.88
44263;4167417620;24.11.2025;13:35;MZN3;11;12;1;L;167066211;1160;1;97;0.0;95.88
44263;4167417620;24.11.2025;13:35;MZN3;11;12;1;L;167066211;1160;1;98;0.0;95.88
44263;4167417620;24.11.2025;13:35;MZN3;11;12;1;L;167066211;1160;1;99;0.0;95.88
44263;4167417620;24.11.2025;13:35;MZN3;11;12;1;L;167066211;1160;1;100;0.0;95.88
44263;4167417620;24.11.2025;13:36;MZN3;11;12;1;L;167066211;1160;1;101;0.0;95.88
44263;4167417620;24.11.2025;13:36;MZN3;11;12;1;L;167066211;1160;1;102;0.0;95.88
44263;4167417620;24.11.2025;13:36;MZN3;11;12;1;L;167066211;1160;1;103;0.0;95.88
44263;4167417620;24.11.2025;13:36;MZN3;11;12;1;R;167061996;1161;1;104;0.0;95.88
44263;4167417620;24.11.2025;13:36;MZN3;11;12;1;R;167061996;1161;1;105;0.0;95.88
44263;4167417620;24.11.2025;13:36;MZN3;11;12;1;R;167061996;1161;1;106;0.0;95.88
44263;4167417620;24.11.2025;13:36;MZN3;11;12;1;R;167061996;1161;1;107;0.0;95.88
44263;4167417620;24.11.2025;13:36;MZN3;11;12;1;R;167061996;1161;1;108;0.0;95.88
44263;4167417620;24.11.2025;13:36;MZN3;11;12;1;R;167061996;1161;1;109;0.0;95.88
44263;4167417620;24.11.2025;13:36;MZN3;11;12;1;R;167061996;1161;1;110;0.0;95.88
44263;4167417620;24.11.2025;13:36;MZN3;11;12;1;R;167061996;1161;1;111;0.0;95.88
44263;4167417620;24.11.2025;13:36;MZN3;11;12;1;R;167061996;1161;1;112;0.0;95.88
44263;4167417620;24.11.2025;13:37;MZN3;11;13;1;R;167061994;1127;1;113;2.9;98.78
44263;4167417620;24.11.2025;13:37;MZN3;11;13;1;R;167061994;1127;1;114;0.0;98.78
44263;4167417620;24.11.2025;13:37;MZN3;11;13;2;R;167067336;1162;1;115;0.0;98.78
44263;4167417620;24.11.2025;13:44;MZN3;11;14;1;R;167067333;1163;1;116;2.9;101.68
44263;4167417620;24.11.2025;13:44;MZN3;11;15;2;R;167067340;1165;1;117;2.9;104.58
44263;4167417620;24.11.2025;13:44;MZN3;11;15;2;R;167067340;1165;1;118;0.0;104.58
44263;4167417620;24.11.2025;13:44;MZN3;11;15;2;R;167067340;1164;1;119;0.0;104.58
44263;4167417620;24.11.2025;13:44;MZN3;11;15;2;R;167067340;1164;1;120;0.0;104.58
44263;4167417620;24.11.2025;13:44;MZN3;11;15;2;R;167067340;1164;1;121;0.0;104.58
44263;4167417620;24.11.2025;13:45;MZN3;11;16;1;L;167067342;1166;1;122;2.9;107.48
44263;4167417620;24.11.2025;13:45;MZN3;11;16;1;L;167067342;1166;1;123;0.0;107.48
44263;4167417620;24.11.2025;13:45;MZN3;11;16;1;L;167067342;1166;1;124;0.0;107.48
44263;4167417620;24.11.2025;13:45;MZN3;11;16;1;L;167067342;1167;1;125;0.0;107.48
44263;4167417620;24.11.2025;13:45;MZN3;11;16;1;L;167067342;1167;1;126;0.0;107.48
44263;4167417620;24.11.2025;13:45;MZN3;11;16;1;L;167067342;1167;1;127;0.0;107.48
44263;4167417620;24.11.2025;13:45;MZN3;11;16;1;L;167067342;1167;1;128;0.0;107.48
44263;4167417620;24.11.2025;13:45;MZN3;11;16;1;L;167067342;1167;1;129;0.0;107.48
44263;4167417620;24.11.2025;13:45;MZN3;11;16;1;L;167067342;1167;1;130;0.0;107.48
44263;4167417620;24.11.2025;13:45;MZN3;11;17;1;R;167067348;1168;1;131;2.9;110.38
44263;4167417620;24.11.2025;13:46;MZN3;11;17;1;R;167067348;1169;1;132;0.0;110.38
44263;4167417620;24.11.2025;13:46;MZN3;11;17;1;R;167067348;1169;1;133;0.0;110.38
44263;4167417620;24.11.2025;13:46;MZN3;11;17;2;R;167063885;1170;1;134;0.0;110.38
44263;4167417620;24.11.2025;13:47;MZN3;11;18;2;R;167063565;1171;1;135;2.9;113.28
44263;4167417620;24.11.2025;14:31;MZN3;12;18;1;R;167063826;1188;1;136;20.88;134.16
44263;4167417620;24.11.2025;14:31;MZN3;12;18;1;R;167063826;1188;1;137;0.0;134.16
44263;4167417620;24.11.2025;14:32;MZN3;12;17;2;R;567475807;1189;1;138;2.9;137.06
44263;4167417620;24.11.2025;14:33;MZN3;12;16;1;L;567301338;1188;1;139;2.9;139.96
44263;4167417620;24.11.2025;14:33;MZN3;12;13;2;R;167063506;1186;1;140;8.7;148.66
44263;4167417620;24.11.2025;14:33;MZN3;12;13;2;R;167063506;1186;1;141;0.0;148.66
44263;4167417620;24.11.2025;14:33;MZN3;12;13;2;R;167063506;1186;1;142;0.0;148.66
44263;4167417620;24.11.2025;14:33;MZN3;12;13;2;R;167063506;1187;1;143;0.0;148.66
44263;4167417620;24.11.2025;14:33;MZN3;12;13;2;R;167063506;1187;1;144;0.0;148.66
44263;4167417620;24.11.2025;14:33;MZN3;12;13;2;R;167063506;1187;1;145;0.0;148.66
44263;4167417620;24.11.2025;14:35;MZN3;12;12;1;R;567382777;1184;1;146;2.9;151.56
44263;4167417620;24.11.2025;14:35;MZN3;12;12;2;L;567279012;1185;1;147;0.0;151.56
44263;4167417620;24.11.2025;14:35;MZN3;12;12;2;L;567279012;1185;1;148;0.0;151.56
44263;4167417620;24.11.2025;14:35;MZN3;12;12;2;L;567279012;1185;1;149;0.0;151.56
44263;4167417620;24.11.2025;14:35;MZN3;12;12;2;L;567279012;1185;1;150;0.0;151.56
44263;4167417620;24.11.2025;14:35;MZN3;12;12;2;L;567279012;1185;1;151;0.0;151.56
44263;4167417620;24.11.2025;14:36;MZN3;12;12;2;L;567279012;1185;1;152;0.0;151.56
44263;4167417620;24.11.2025;14:36;MZN3;12;12;2;L;567279012;1185;1;153;0.0;151.56
44263;4167417620;24.11.2025;14:36;MZN3;12;12;2;L;567279012;1185;1;154;0.0;151.56
44263;4167417620;24.11.2025;14:36;MZN3;12;12;2;L;567279012;1185;1;155;0.0;151.56
44263;4167417620;24.11.2025;14:36;MZN3;12;12;2;L;567279012;1185;1;156;0.0;151.56
44263;4167417620;24.11.2025;14:36;MZN3;12;11;1;L;567192531;1183;1;157;2.9;154.46
44263;4167417620;24.11.2025;14:37;MZN3;12;9;1;L;167047353;1182;1;158;8.5;162.96
44263;4167417620;24.11.2025;14:37;MZN3;12;9;1;L;167047353;1182;1;159;0.0;162.96
44263;4167417620;24.11.2025;14:37;MZN3;12;9;1;L;167047353;1182;1;160;0.0;162.96
44263;4167417620;24.11.2025;14:37;MZN3;12;9;1;L;167047353;1182;1;161;0.0;162.96
44263;4167417620;24.11.2025;14:37;MZN3;12;9;1;L;167047353;1182;1;162;0.0;162.96
44263;4167417620;24.11.2025;14:37;MZN3;12;8;1;L;567124035;1180;1;163;2.9;165.86
44263;4167417620;24.11.2025;14:40;MZN3;12;8;1;R;567192202;1181;1;164;0.0;165.86
44263;4167417620;24.11.2025;14:40;MZN3;12;8;1;R;567192202;1181;1;165;0.0;165.86
44263;4167417620;24.11.2025;14:41;MZN3;12;7;1;L;167063543;1179;1;166;2.9;168.76
44263;4167417620;24.11.2025;14:41;MZN3;12;7;1;L;167063543;1007;1;167;0.0;168.76
44263;4167417620;24.11.2025;14:41;MZN3;12;7;1;L;167063543;1179;1;168;0.0;168.76
44263;4167417620;24.11.2025;14:42;MZN3;12;7;2;L;167053768;1151;1;169;0.0;168.76
44263;4167417620;24.11.2025;14:42;MZN3;12;7;2;L;167053768;1151;1;170;0.0;168.76
44263;4167417620;24.11.2025;14:42;MZN3;12;6;1;R;567276322;1177;1;171;2.9;171.66
44263;4167417620;24.11.2025;14:42;MZN3;12;6;1;R;567276322;1177;1;172;0.0;171.66
44263;4167417620;24.11.2025;14:42;MZN3;12;6;1;R;567276322;1177;1;173;0.0;171.66
44263;4167417620;24.11.2025;14:43;MZN3;12;6;2;L;167063542;1178;1;174;0.0;171.66
44263;4167417620;24.11.2025;14:43;MZN3;12;5;1;L;167039005;1176;1;175;2.9;174.56
44263;4167417620;24.11.2025;14:43;MZN3;12;5;1;L;167039005;1176;1;176;0.0;174.56
44263;4167417620;24.11.2025;14:43;MZN3;12;4;1;L;167063546;1175;1;177;2.9;177.46
44263;4167417620;24.11.2025;14:44;MZN3;12;3;1;R;167047476;1173;1;178;2.9;180.36
44263;4167417620;24.11.2025;14:44;MZN3;12;3;2;R;167063552;1174;1;179;0.0;180.36
44263;4167417620;24.11.2025;14:44;MZN3;12;3;2;R;167063552;1174;1;180;0.0;180.36
44263;4167417620;24.11.2025;14:44;MZN3;12;2;2;L;167063499;1172;1;181;2.9;183.26
44426;4167417617;24.11.2025;14:07;MZN6;22;17;4;R;567876398;3241;1;1;0.0;0.0
44426;4167417617;24.11.2025;14:08;MZN6;22;13;2;R;567857699;1505;1;2;11.6;11.6
44426;4167417617;24.11.2025;14:08;MZN6;22;13;2;R;567857699;1505;1;3;0.0;11.6
44426;4167417617;24.11.2025;14:08;MZN6;22;13;2;R;567857699;1505;1;4;0.0;11.6
44426;4167417617;24.11.2025;14:08;MZN6;22;13;2;R;567857699;3239;1;5;0.0;11.6
44426;4167417617;24.11.2025;14:08;MZN6;22;13;2;R;567857699;3239;1;6;0.0;11.6
44426;4167417617;24.11.2025;14:08;MZN6;22;13;2;R;567857699;3239;1;7;0.0;11.6
44426;4167417617;24.11.2025;14:09;MZN6;22;13;2;R;567857699;3239;1;8;0.0;11.6
44426;4167417617;24.11.2025;14:09;MZN6;22;13;2;R;567857699;3239;1;9;0.0;11.6
44426;4167417617;24.11.2025;14:09;MZN6;22;13;2;R;567857699;3239;1;10;0.0;11.6
44426;4167417617;24.11.2025;14:09;MZN6;22;13;2;R;567857699;3239;1;11;0.0;11.6
44426;4167417617;24.11.2025;14:09;MZN6;22;13;2;R;567857699;3239;1;12;0.0;11.6
44426;4167417617;24.11.2025;14:09;MZN6;22;13;2;R;567857699;3239;1;13;0.0;11.6
44426;4167417617;24.11.2025;14:10;MZN6;22;13;2;R;567857701;3240;1;14;0.0;11.6
44426;4167417617;24.11.2025;14:10;MZN6;22;13;2;R;567857701;3240;1;15;0.0;11.6
44426;4167417617;24.11.2025;14:10;MZN6;22;12;3;R;567876204;2460;1;16;2.9;14.5
44426;4167417617;24.11.2025;14:43;MZN6;22;8;2;R;567846107;3236;1;17;14.3;28.8
44426;4167417617;24.11.2025;14:44;MZN6;22;5;3;L;567896293;3235;1;18;8.7;37.5
44426;4167417617;24.11.2025;14:45;MZN6;22;3;4;L;567645051;3142;1;19;5.8;43.3
44426;4167417617;24.11.2025;14:45;MZN6;22;3;4;L;567645051;3142;1;20;0.0;43.3
44426;4167417617;24.11.2025;14:46;MZN6;22;3;4;L;567645051;3142;1;21;0.0;43.3
44426;4167417617;24.11.2025;14:46;MZN6;22;3;4;L;567645051;3142;1;22;0.0;43.3
44426;4167417617;24.11.2025;14:46;MZN6;22;3;4;L;567645051;3142;1;23;0.0;43.3
44426;4167417617;24.11.2025;14:47;MZN6;22;2;3;R;567862620;3234;1;24;2.9;46.2
44426;4167417617;24.11.2025;14:47;MZN6;22;1;2;L;567635422;3233;1;25;2.9;49.1
44426;4167417617;24.11.2025;14:48;MZN6;23;4;3;L;567877028;3242;1;26;17.98;67.08
44426;4167417617;24.11.2025;14:48;MZN6;23;4;3;L;567877029;3242;1;27;0.0;67.08
44426;4167417617;24.11.2025;14:49;MZN6;23;5;4;L;567877018;3243;1;28;2.9;69.98
44426;4167417617;24.11.2025;14:49;MZN6;23;8;3;R;567798230;3245;1;29;8.7;78.68
44426;4167417617;24.11.2025;14:49;MZN6;23;8;3;R;567798230;3245;1;30;0.0;78.68
44426;4167417617;24.11.2025;14:49;MZN6;23;8;3;R;567798230;3245;1;31;0.0;78.68
44426;4167417617;24.11.2025;14:49;MZN6;23;8;3;R;567798230;3245;1;32;0.0;78.68
44426;4167417617;24.11.2025;14:49;MZN6;23;8;3;R;567798230;3245;1;33;0.0;78.68
44426;4167417617;24.11.2025;14:50;MZN6;23;8;3;R;567798230;3245;1;34;0.0;78.68
44426;4167417617;24.11.2025;14:50;MZN6;23;8;3;R;567798230;3245;1;35;0.0;78.68
44426;4167417617;24.11.2025;14:50;MZN6;23;8;3;R;567798230;3245;1;36;0.0;78.68
44426;4167417617;24.11.2025;14:50;MZN6;23;8;3;R;567798230;3245;1;37;0.0;78.68
44426;4167417617;24.11.2025;14:50;MZN6;23;8;3;R;567798230;3245;1;38;0.0;78.68
44426;4167417617;24.11.2025;14:50;MZN6;23;8;3;R;567798230;3245;1;39;0.0;78.68
44426;4167417617;24.11.2025;14:50;MZN6;23;8;3;R;567798230;3245;1;40;0.0;78.68
44426;4167417617;24.11.2025;14:50;MZN6;23;9;2;R;567795166;3246;1;41;2.9;81.58
44426;4167417617;24.11.2025;14:50;MZN6;23;9;2;R;567795166;3246;1;42;0.0;81.58
44426;4167417617;24.11.2025;14:57;MZN6;23;9;4;R;567743582;3247;1;43;0.0;81.58
44426;4167417617;24.11.2025;14:57;MZN6;23;9;4;R;567743582;3247;1;44;0.0;81.58
44426;4167417617;24.11.2025;14:57;MZN6;23;9;4;R;567743582;3247;1;45;0.0;81.58
44426;4167417617;24.11.2025;14:58;MZN6;23;12;2;R;567795117;2709;1;46;11.4;92.98
44426;4167417617;24.11.2025;14:58;MZN6;23;13;3;L;567871760;3249;1;47;2.9;95.88
44426;4167417617;24.11.2025;14:59;MZN6;23;16;4;L;567698675;3250;1;48;8.7;104.58
44426;4167417617;24.11.2025;15:01;MZN6;23;17;3;L;567857704;3251;1;49;2.9;107.48
44426;4167417617;24.11.2025;15:01;MZN6;23;17;3;L;567857704;3251;1;50;0.0;107.48
44426;4167417617;24.11.2025;15:01;MZN6;23;17;3;L;567857704;3251;1;51;0.0;107.48
44426;4167417617;24.11.2025;15:01;MZN6;23;17;3;L;567857704;3251;1;52;0.0;107.48
44426;4167417617;24.11.2025;15:01;MZN6;23;17;3;L;567857704;3251;1;53;0.0;107.48
44426;4167417617;24.11.2025;15:01;MZN6;23;17;3;L;567857704;3251;1;54;0.0;107.48
44426;4167417617;24.11.2025;15:01;MZN6;23;17;3;L;567857704;3251;1;55;0.0;107.48
44426;4167417617;24.11.2025;15:01;MZN6;23;17;3;L;567857704;3251;1;56;0.0;107.48
44426;4167417617;24.11.2025;15:01;MZN6;23;17;3;L;567857704;3251;1;57;0.0;107.48
44426;4167417617;24.11.2025;15:01;MZN6;23;17;3;L;567857704;3251;1;58;0.0;107.48
44426;4167417617;24.11.2025;15:01;MZN6;23;17;3;L;567857704;3251;1;59;0.0;107.48
44426;4167417617;24.11.2025;15:02;MZN6;23;17;3;L;567857704;3251;1;60;0.0;107.48
44426;4167417617;24.11.2025;15:02;MZN6;23;17;3;L;567857704;3251;1;61;0.0;107.48
44426;4167417617;24.11.2025;15:04;MZN6;24;15;1;L;567836179;3263;1;62;32.48;139.96
44426;4167417617;24.11.2025;15:04;MZN6;24;15;4;L;567896013;3265;1;63;0.0;139.96
44426;4167417617;24.11.2025;15:05;MZN6;24;15;4;L;567896020;3264;1;64;0.0;139.96
44426;4167417617;24.11.2025;15:05;MZN6;24;14;2;L;567864292;3261;1;65;2.9;142.86
44426;4167417617;24.11.2025;15:05;MZN6;24;14;2;R;567836157;3262;1;66;0.0;142.86
44426;4167417617;24.11.2025;15:06;MZN6;24;11;1;R;567569161;3260;1;67;8.7;151.56
44426;4167417617;24.11.2025;15:06;MZN6;24;9;1;L;567863755;3259;1;68;8.5;160.06
